Date,Class,Transaction Category,Debit,Credit
07/03/2026,13026,Cash Over/Short Adjustment,0.79,
07/03/2026,13062,Subject to Tax,,3508.28
07/03/2026,13062,Non-Taxable Sales,,24.98
07/03/2026,13062,3rd Party Tax Exempt,,578.61
07/03/2026,13062,Sales Tax,,245.59
07/03/2026,13062,In-Store Credit Card,2163.47,
07/03/2026,13062,Online Credit card,1112.83,
07/03/2026,13062,Online Credit Card Tips,,23
07/03/2026,13062,In-Store Credit Card Tips,,109.18
07/03/2026,13062,Gift Card,45,
07/03/2026,13062,3rd Party - DoorDash,416.71,
07/03/2026,13062,3rd Party - GrubHub,89.44,
07/03/2026,13062,3rd Party - UberEats,179.78,
07/03/2026,13062,Cash Over/Short Adjustment,0.41,
07/03/2026,13062,Register Audit Adjustment,482,
07/03/2026,13082,Subject to Tax,,2446.46
07/03/2026,13082,Non-Taxable Sales,,25.67
07/03/2026,13082,3rd Party Tax Exempt,,525.43
07/03/2026,13082,Register Audit,334,
07/03/2026,13082,Sales Tax,,171.26
07/03/2026,13082,In-Store Credit Card,1511.54,
07/03/2026,13082,Payout,164.43,
07/03/2026,13082,Online Credit card,625.47,
07/03/2026,13082,Online Credit Card Tips,,19
07/03/2026,13082,In-Store Credit Card Tips,,76.69
07/03/2026,13082,Gift Card,28.69,
07/03/2026,13082,3rd Party - DoorDash,408.73,
07/03/2026,13082,3rd Party - GrubHub,70.08,
07/03/2026,13082,3rd Party - UberEats,122.4,
07/03/2026,13082,Cash Over/Short Adjustment,,0.83
07/03/2026,13106,Subject to Tax,,2019.45
07/03/2026,13106,Non-Taxable Sales,,9.18
07/03/2026,13106,3rd Party Tax Exempt,,442.13
07/03/2026,13106,Sales Tax,,151.56
07/03/2026,13106,In-Store Credit Card,1450.22,
07/03/2026,13106,Online Credit card,669.7,
07/03/2026,13106,Online Gift Card,22,
07/03/2026,13106,Online Credit Card Tips,,33
07/03/2026,13106,In-Store Credit Card Tips,,107.56
07/03/2026,13106,Gift Card,10,
07/03/2026,13106,3rd Party - DoorDash,253.25,
07/03/2026,13106,3rd Party - UberEats,195.36,
07/03/2026,13106,Cash Over/Short Adjustment,0.35,
07/03/2026,13106,Register Audit Adjustment,162,
07/03/2026,13116,Subject to Tax,,2648.25
07/03/2026,13116,Non-Taxable Sales,,45.24
07/03/2026,13116,3rd Party Tax Exempt,,954.02
07/03/2026,13116,Sales Tax,,185.41
07/03/2026,13116,In-Store Credit Card,1598.66,
07/03/2026,13116,Online Credit card,909.51,
07/03/2026,13116,In-Store Credit Card Tips,,84.35
07/03/2026,13116,Gift Card,64.51,
07/03/2026,13116,3rd Party - DoorDash,649.72,
07/03/2026,13116,3rd Party - UberEats,325.84,
07/03/2026,13116,Cash Over/Short Adjustment,0.03,
07/03/2026,13116,Register Audit Adjustment,369,
07/03/2026,13138,Subject to Tax,,2527.8
07/03/2026,13138,Non-Taxable Sales,,11.23
07/03/2026,13138,3rd Party Tax Exempt,,216.07
07/03/2026,13138,Register Audit,601,
07/03/2026,13138,Sales Tax,,176.95
07/03/2026,13138,In-Store Credit Card,1641.14,
07/03/2026,13138,Online Credit card,578.59,
07/03/2026,13138,Online Gift Card,30.33,
07/03/2026,13138,Online Credit Card Tips,,26.43
07/03/2026,13138,In-Store Credit Card Tips,,114.9
07/03/2026,13138,3rd Party - DoorDash,222.55,
07/03/2026,13138,Cash Over/Short Adjustment,,0.23
07/03/2026,13148,Subject to Tax,,4270.79
07/03/2026,13148,Non-Taxable Sales,,12.44
07/03/2026,13148,3rd Party Tax Exempt,,315.17
07/03/2026,13148,Sales Tax,,277.68
07/03/2026,13148,In-Store Credit Card,2888.41,
07/03/2026,13148,Online Credit card,1693.03,
07/03/2026,13148,Online Gift Card,11.03,
07/03/2026,13148,Online Credit Card Tips,,68.09
07/03/2026,13148,In-Store Credit Card Tips,,204.07
07/03/2026,13148,3rd Party - DoorDash,198.28,
07/03/2026,13148,3rd Party - UberEats,120.97,
07/03/2026,13148,Cash Over/Short Adjustment,0.52,
07/03/2026,13148,Register Audit Adjustment,236,
07/03/2026,13160,Subject to Tax,,3413.18
07/03/2026,13160,Non-Taxable Sales,,15.96
07/03/2026,13160,3rd Party Tax Exempt,,232.19
07/03/2026,13160,Register Audit,853,
07/03/2026,13160,Sales Tax,,238.91
07/03/2026,13160,In-Store Credit Card,2197.15,
07/03/2026,13160,Online Credit card,784.26,
07/03/2026,13160,Online Credit Card Tips,,23
07/03/2026,13160,In-Store Credit Card Tips,,164.97
07/03/2026,13160,Gift Card,18.62,
07/03/2026,13160,3rd Party - DoorDash,201.11,
07/03/2026,13160,3rd Party - UberEats,34.32,
07/03/2026,13160,Cash Over/Short Adjustment,,0.25
07/03/2026,13162,Subject to Tax,,3401.35
07/03/2026,13162,Non-Taxable Sales,,48.18
07/03/2026,13162,3rd Party Tax Exempt,,808.07
07/03/2026,13162,Sales Tax,,238.15
07/03/2026,13162,In-Store Credit Card,2478.48,
07/03/2026,13162,Online Credit card,1136.64,
07/03/2026,13162,Online Credit Card Tips,,22
07/03/2026,13162,In-Store Credit Card Tips,,174.91
07/03/2026,13162,Gift Card,11.76,
07/03/2026,13162,3rd Party - DoorDash,563.6,
07/03/2026,13162,3rd Party - GrubHub,32.34,
07/03/2026,13162,3rd Party - UberEats,277.83,
07/03/2026,13162,Cash Over/Short Adjustment,0.01,
07/03/2026,13162,Register Audit Adjustment,192,
07/03/2026,13219,Subject to Tax,,3304.24
07/03/2026,13219,Non-Taxable Sales,,18.92
07/03/2026,13219,3rd Party Tax Exempt,,396.77
07/03/2026,13219,Sales Tax,,231.35
07/03/2026,13219,In-Store Credit Card,2194.68,
07/03/2026,13219,Online Credit card,1110.12,
07/03/2026,13219,Online Gift Card,38.31,
07/03/2026,13219,Online Credit Card Tips,,45
07/03/2026,13219,In-Store Credit Card Tips,,153.99
07/03/2026,13219,Online Gift Card Tips,,2
07/03/2026,13219,Gift Card,34.5,
07/03/2026,13219,3rd Party - DoorDash,312.78,
07/03/2026,13219,3rd Party - GrubHub,51.99,
07/03/2026,13219,3rd Party - UberEats,91.73,
07/03/2026,13219,Cash Over/Short Adjustment,0.16,
07/03/2026,13219,Register Audit Adjustment,318,
07/03/2026,37001,Subject to Tax,,7774.49
07/03/2026,37001,Non-Taxable Sales,,764.77
07/03/2026,37001,Register Audit,895.9,
07/03/2026,37001,Sales Tax,,661.27
07/03/2026,37001,In-Store Credit Card,4234.59,
07/03/2026,37001,Online Credit card,3310.51,
07/03/2026,37001,Online Gift Card,13.61,
07/03/2026,37001,Online Credit Card Tips,,82
07/03/2026,37001,In-Store Credit Card Tips,,265.31
07/03/2026,37001,Online Gift Card Tips,,2
07/03/2026,37001,Gift Card,39.71,
07/03/2026,37001,3rd Party - DoorDash,877.28,
07/03/2026,37001,3rd Party - UberEats,177.36,
07/03/2026,37001,Cash Over/Short Adjustment,0.88,
07/03/2026,37002,Subject to Tax,,5240.75
07/03/2026,37002,Non-Taxable Sales,,560.75
07/03/2026,37002,Sales Tax,,445.49
07/03/2026,37002,In-Store Credit Card,2394.52,
07/03/2026,37002,Online Credit card,1987.91,
07/03/2026,37002,Online Gift Card,15.9,
07/03/2026,37002,Online Credit Card Tips,,49.26
07/03/2026,37002,In-Store Credit Card Tips,,161.93
07/03/2026,37002,Gift Card,121.78,
07/03/2026,37002,3rd Party - DoorDash,1273.77,
07/03/2026,37002,3rd Party - GrubHub,102.41,
07/03/2026,37002,3rd Party - UberEats,189.63,
07/03/2026,37002,Cash Over/Short Adjustment,0.26,
07/03/2026,37002,Register Audit Adjustment,372,
07/03/2026,37004,Subject to Tax,,3393.6
07/03/2026,37004,Non-Taxable Sales,,321.61
07/03/2026,37004,Register Audit,140,
07/03/2026,37004,Sales Tax,,288.5
07/03/2026,37004,In-Store Credit Card,1692.61,
07/03/2026,37004,Online Credit card,1767.27,
07/03/2026,37004,Online Gift Card,25,
07/03/2026,37004,Online Credit Card Tips,,51.7
07/03/2026,37004,In-Store Credit Card Tips,,135.64
07/03/2026,37004,Gift Card,46.88,
07/03/2026,37004,3rd Party - DoorDash,427.03,
07/03/2026,37004,3rd Party - UberEats,75.2,
07/03/2026,37004,Cash Over/Short Adjustment,0.06,
07/03/2026,37004,Register Audit Adjustment,17,
07/03/2026,37006,Subject to Tax,,6185.76
07/03/2026,37006,Non-Taxable Sales,,601.94
07/03/2026,37006,Sales Tax,,525.86
07/03/2026,37006,In-Store Credit Card,3224.34,
07/03/2026,37006,Online Credit card,3069.14,
07/03/2026,37006,Online Gift Card,24.79,
07/03/2026,37006,Online Credit Card Tips,,88.41
07/03/2026,37006,In-Store Credit Card Tips,,202.27
07/03/2026,37006,Gift Card,42.29,
07/03/2026,37006,3rd Party - DoorDash,645.86,
07/03/2026,37006,Cash Over/Short Adjustment,0.82,
07/03/2026,37006,Register Audit Adjustment,597,
07/03/2026,37007,Subject to Tax,,6905.37
07/03/2026,37007,Non-Taxable Sales,,781.24
07/03/2026,37007,Sales Tax,,586.92
07/03/2026,37007,In-Store Credit Card,3151.32,
07/03/2026,37007,Payout,76.69,
07/03/2026,37007,Online Credit card,2609.94,
07/03/2026,37007,Online Gift Card,25,
07/03/2026,37007,Online Credit Card Tips,,57
07/03/2026,37007,In-Store Credit Card Tips,,134.5
07/03/2026,37007,Gift Card,26.34,
07/03/2026,37007,3rd Party - DoorDash,1570.46,
07/03/2026,37007,3rd Party - GrubHub,70.75,
07/03/2026,37007,3rd Party - UberEats,367.62,
07/03/2026,37007,Cash Over/Short Adjustment,0.91,
07/03/2026,37007,Register Audit Adjustment,566,
07/03/2026,37009,Subject to Tax,,5550.6
07/03/2026,37009,Non-Taxable Sales,,571.81
07/03/2026,37009,Sales Tax,,471.73
07/03/2026,37009,In-Store Credit Card,2800.39,
07/03/2026,37009,Online Credit card,2541.75,
07/03/2026,37009,Online Gift Card,31.49,
07/03/2026,37009,Online Credit Card Tips,,88
07/03/2026,37009,In-Store Credit Card Tips,,215.97
07/03/2026,37009,Online Gift Card Tips,,1
07/03/2026,37009,3rd Party - DoorDash,1044.39,
07/03/2026,37009,3rd Party - UberEats,84.79,
07/03/2026,37009,Cash Over/Short Adjustment,0.3,
07/03/2026,37009,Register Audit Adjustment,396,
07/03/2026,37010,Subject to Tax,,8271.93
07/03/2026,37010,Non-Taxable Sales,,773.24
07/03/2026,37010,Sales Tax,,703.17
07/03/2026,37010,In-Store Credit Card,4401.7,
07/03/2026,37010,Online Credit card,3835.52,
07/03/2026,37010,Online Gift Card,32.93,
07/03/2026,37010,Online Credit Card Tips,,125.6
07/03/2026,37010,In-Store Credit Card Tips,,307.55
07/03/2026,37010,Gift Card,14.55,
07/03/2026,37010,3rd Party - DoorDash,973.5,
07/03/2026,37010,3rd Party - GrubHub,48.37,
07/03/2026,37010,3rd Party - UberEats,43.09,
07/03/2026,37010,Cash Over/Short Adjustment,0.83,
07/03/2026,37010,Register Audit Adjustment,831,
07/03/2026,37013,Subject to Tax,,4442.71
07/03/2026,37013,Non-Taxable Sales,,447.61
07/03/2026,37013,Register Audit,617,
07/03/2026,37013,Sales Tax,,377.69
07/03/2026,37013,In-Store Credit Card,2824,
07/03/2026,37013,Online Credit card,1780.6,
07/03/2026,37013,Online Credit Card Tips,,74.62
07/03/2026,37013,In-Store Credit Card Tips,,155.19
07/03/2026,37013,3rd Party - DoorDash,276.99,
07/03/2026,37013,Cash Over/Short Adjustment,,0.77
07/03/2026,37014,Subject to Tax,,4190.71
07/03/2026,37014,Non-Taxable Sales,,547.54
07/03/2026,37014,Register Audit,140,
07/03/2026,37014,Sales Tax,,356.26
07/03/2026,37014,In-Store Credit Card,2573.9,
07/03/2026,37014,Payout,199.82,
07/03/2026,37014,Online Credit card,1579.4,
07/03/2026,37014,Online Credit Card Tips,,51
07/03/2026,37014,In-Store Credit Card Tips,,157.93
07/03/2026,37014,Gift Card,57.59,
07/03/2026,37014,3rd Party - DoorDash,737.26,
07/03/2026,37014,3rd Party - UberEats,15.16,
07/03/2026,37014,Cash Over/Short Adjustment,0.31,
07/03/2026,37016,Subject to Tax,,4639.17
07/03/2026,37016,Non-Taxable Sales,,551.87
07/03/2026,37016,Register Audit,653,
07/03/2026,37016,Sales Tax,,394.37
07/03/2026,37016,In-Store Credit Card,3078.29,
07/03/2026,37016,Payout,17.88,
07/03/2026,37016,Online Credit card,1699.08,
07/03/2026,37016,Online Credit Card Tips,,81
07/03/2026,37016,In-Store Credit Card Tips,,213.57
07/03/2026,37016,Gift Card,75.79,
07/03/2026,37016,3rd Party - DoorDash,355.14,
07/03/2026,37016,Cash Over/Short Adjustment,0.8,
07/03/2026,37020,Subject to Tax,,5471.62
07/03/2026,37020,Non-Taxable Sales,,533.98
07/03/2026,37020,Register Audit,518.1,
07/03/2026,37020,Sales Tax,,465.22
07/03/2026,37020,In-Store Credit Card,2294.33,
07/03/2026,37020,Online Credit card,3478.01,
07/03/2026,37020,Online Gift Card,59.14,
07/03/2026,37020,Online Credit Card Tips,,143
07/03/2026,37020,In-Store Credit Card Tips,,123.81
07/03/2026,37020,Gift Card,23.39,
07/03/2026,37020,3rd Party - DoorDash,365.06,
07/03/2026,37020,Cash Over/Short Adjustment,,0.4
07/03/2026,49001,Subject to Tax,,6221.9
07/03/2026,49001,3rd Party Tax Exempt,,1118.35
07/03/2026,49001,Sales Tax,,497.83
07/03/2026,49001,In-Store Credit Card,3760.77,
07/03/2026,49001,Payout,103.93,
07/03/2026,49001,Online Credit card,2711.24,
07/03/2026,49001,Online Credit Card Tips,,123
07/03/2026,49001,In-Store Credit Card Tips,,239.28
07/03/2026,49001,Gift Card,61.89,
07/03/2026,49001,Gift Card Sold,,25
07/03/2026,49001,3rd Party - DoorDash,951.76,
07/03/2026,49001,3rd Party - GrubHub,29.4,
07/03/2026,49001,3rd Party - UberEats,137.19,
07/03/2026,49001,Cash Over/Short Adjustment,0.18,
07/03/2026,49001,Register Audit Adjustment,469,
07/03/2026,49002,Subject to Tax,,6559.7
07/03/2026,49002,3rd Party Tax Exempt,,867.94
07/03/2026,49002,Sales Tax,,524.47
07/03/2026,49002,In-Store Credit Card,3586.05,
07/03/2026,49002,Online Credit card,3286.16,
07/03/2026,49002,Online Gift Card,43.61,
07/03/2026,49002,Online Credit Card Tips,,61
07/03/2026,49002,In-Store Credit Card Tips,,247.22
07/03/2026,49002,Online Gift Card Tips,,4
07/03/2026,49002,Gift Card,19.45,
07/03/2026,49002,3rd Party - DoorDash,804.34,
07/03/2026,49002,3rd Party - GrubHub,21.84,
07/03/2026,49002,3rd Party - UberEats,41.76,
07/03/2026,49002,Cash Over/Short Adjustment,0.12,
07/03/2026,49002,Register Audit Adjustment,461,
07/03/2026,49003,Subject to Tax,,5367.15
07/03/2026,49003,3rd Party Tax Exempt,,468.66
07/03/2026,49003,Sales Tax,,429.2
07/03/2026,49003,In-Store Credit Card,3146.18,
07/03/2026,49003,Payout,34.67,
07/03/2026,49003,Online Credit card,2510.36,
07/03/2026,49003,Online Credit Card Tips,,90
07/03/2026,49003,In-Store Credit Card Tips,,210.59
07/03/2026,49003,3rd Party - DoorDash,404.25,
07/03/2026,49003,3rd Party - UberEats,64.41,
07/03/2026,49003,Cash Over/Short Adjustment,0.73,
07/03/2026,49003,Register Audit Adjustment,405,
07/03/2026,49004,Subject to Tax,,6305.65
07/03/2026,49004,3rd Party Tax Exempt,,1318.63
07/03/2026,49004,Sales Tax,,503.86
07/03/2026,49004,In-Store Credit Card,3071.21,
07/03/2026,49004,Payout,52.92,
07/03/2026,49004,Online Credit card,3184.17,
07/03/2026,49004,Online Gift Card,36.83,
07/03/2026,49004,Online Credit Card Tips,,71
07/03/2026,49004,In-Store Credit Card Tips,,184.58
07/03/2026,49004,Online Gift Card Tips,,1
07/03/2026,49004,Gift Card,7.77,
07/03/2026,49004,3rd Party - DoorDash,1156.34,
07/03/2026,49004,3rd Party - GrubHub,118.61,
07/03/2026,49004,3rd Party - UberEats,43.68,
07/03/2026,49004,Cash Over/Short Adjustment,0.19,
07/03/2026,49004,Register Audit Adjustment,713,
07/03/2026,49005,Subject to Tax,,5380
07/03/2026,49005,3rd Party Tax Exempt,,584.43
07/03/2026,49005,Sales Tax,,430.53
07/03/2026,49005,In-Store Credit Card,2742.48,
07/03/2026,49005,Online Credit card,2887.14,
07/03/2026,49005,Online Gift Card,13.5,
07/03/2026,49005,Online Credit Card Tips,,100.44
07/03/2026,49005,In-Store Credit Card Tips,,196.5
07/03/2026,49005,Online Gift Card Tips,,1
07/03/2026,49005,Gift Card,52.44,
07/03/2026,49005,3rd Party - DoorDash,584.43,
07/03/2026,49005,Cash Over/Short Adjustment,0.91,
07/03/2026,49005,Register Audit Adjustment,412,
07/03/2026,49006,Subject to Tax,,7202.55
07/03/2026,49006,3rd Party Tax Exempt,,959.46
07/03/2026,49006,Sales Tax,,575.91
07/03/2026,49006,In-Store Credit Card,3717.87,
07/03/2026,49006,Online Credit card,3301.77,
07/03/2026,49006,Online Gift Card,48.39,
07/03/2026,49006,Online Credit Card Tips,,111
07/03/2026,49006,In-Store Credit Card Tips,,208.65
07/03/2026,49006,Gift Card,131.75,
07/03/2026,49006,3rd Party - DoorDash,939.18,
07/03/2026,49006,3rd Party - UberEats,20.28,
07/03/2026,49006,Cash Over/Short Adjustment,0.33,
07/03/2026,49006,Register Audit Adjustment,898,
07/03/2026,49007,Subject to Tax,,3451.65
07/03/2026,49007,3rd Party Tax Exempt,,1206.36
07/03/2026,49007,Register Audit,67.9,
07/03/2026,49007,Sales Tax,,275.98
07/03/2026,49007,In-Store Credit Card,1847.75,
07/03/2026,49007,Payout,93.38,
07/03/2026,49007,Online Credit card,1754.45,
07/03/2026,49007,Online Credit Card Tips,,65.53
07/03/2026,49007,In-Store Credit Card Tips,,133.69
07/03/2026,49007,Gift Card,48.27,
07/03/2026,49007,3rd Party - DoorDash,1010.62,
07/03/2026,49007,3rd Party - UberEats,195.74,
07/03/2026,49007,Cash Over/Short Adjustment,,0.03
07/03/2026,49008,Subject to Tax,,5399.7
07/03/2026,49008,3rd Party Tax Exempt,,551.22
07/03/2026,49008,Sales Tax,,431.13
07/03/2026,49008,In-Store Credit Card,2370.73,
07/03/2026,49008,Online Credit card,2764.18,
07/03/2026,49008,Online Gift Card,28.16,
07/03/2026,49008,Online Credit Card Tips,,73.15
07/03/2026,49008,In-Store Credit Card Tips,,123.2
07/03/2026,49008,Online Gift Card Tips,,1
07/03/2026,49008,Gift Card,131.65,
07/03/2026,49008,3rd Party - DoorDash,530.34,
07/03/2026,49008,3rd Party - UberEats,20.88,
07/03/2026,49008,Cash Over/Short Adjustment,0.46,
07/03/2026,49008,Register Audit Adjustment,733,
07/03/2026,49009,Subject to Tax,,5736.65
07/03/2026,49009,3rd Party Tax Exempt,,791.58
07/03/2026,49009,Sales Tax,,458.51
07/03/2026,49009,In-Store Credit Card,3548.04,
07/03/2026,49009,Online Credit card,2237.4,
07/03/2026,49009,Online Gift Card,95.48,
07/03/2026,49009,Online Credit Card Tips,,45
07/03/2026,49009,In-Store Credit Card Tips,,191.85
07/03/2026,49009,Online Gift Card Tips,,2
07/03/2026,49009,Gift Card,25.34,
07/03/2026,49009,Gift Card Sold,,10
07/03/2026,49009,3rd Party - DoorDash,791.58,
07/03/2026,49009,Cash Over/Short Adjustment,0.75,
07/03/2026,49009,Register Audit Adjustment,537,
07/03/2026,49010,Subject to Tax,,4001.15
07/03/2026,49010,3rd Party Tax Exempt,,222.81
07/03/2026,49010,Sales Tax,,319.98
07/03/2026,49010,In-Store Credit Card,2441.42,
07/03/2026,49010,Payout,69.26,
07/03/2026,49010,Online Credit card,1852.17,
07/03/2026,49010,Online Credit Card Tips,,82
07/03/2026,49010,In-Store Credit Card Tips,,190.96
07/03/2026,49010,Gift Card,19.86,
07/03/2026,49010,3rd Party - DoorDash,195.99,
07/03/2026,49010,3rd Party - UberEats,26.82,
07/03/2026,49010,Cash Over/Short Adjustment,0.38,
07/03/2026,49010,Register Audit Adjustment,211,
07/03/2026,49011,Subject to Tax,,6750.95
07/03/2026,49011,3rd Party Tax Exempt,,594.56
07/03/2026,49011,Register Audit,1028,
07/03/2026,49011,Sales Tax,,539.82
07/03/2026,49011,In-Store Credit Card,3315.34,
07/03/2026,49011,Payout,9.48,
07/03/2026,49011,Online Credit card,3143.47,
07/03/2026,49011,Online Gift Card,65.93,
07/03/2026,49011,Online Credit Card Tips,,125.53
07/03/2026,49011,In-Store Credit Card Tips,,218.84
07/03/2026,49011,Online Gift Card Tips,,2
07/03/2026,49011,Gift Card,74.72,
07/03/2026,49011,3rd Party - DoorDash,594.56,
07/03/2026,49011,Register Audit Adjustment,,1
07/04/2026,2006,Subject to Tax,,184.03
07/04/2026,2006,Non-Taxable Sales,,3290.52
07/04/2026,2006,3rd Party Tax Exempt,,22.44
07/04/2026,2006,Register Audit,260,
07/04/2026,2006,Sales Tax,,12.96
07/04/2026,2006,In-Store Credit Card,1703.35,
07/04/2026,2006,Online Credit card,886.78,
07/04/2026,2006,Online Credit Card Tips,,27.8
07/04/2026,2006,In-Store Credit Card Tips,,81.4
07/04/2026,2006,Gift Card,35.2,
07/04/2026,2006,3rd Party - DoorDash,627.07,
07/04/2026,2006,3rd Party - UberEats,107.27,
07/04/2026,2006,Cash Over/Short Adjustment,,0.52
07/04/2026,2016,Subject to Tax,,127.38
07/04/2026,2016,Non-Taxable Sales,,3346.48
07/04/2026,2016,3rd Party Tax Exempt,,14.88
07/04/2026,2016,Register Audit,350,
07/04/2026,2016,Sales Tax,,8.63
07/04/2026,2016,In-Store Credit Card,1509.71,
07/04/2026,2016,Payout,20,
07/04/2026,2016,Online Credit card,1006.24,
07/04/2026,2016,Online Gift Card,25,
07/04/2026,2016,Online Credit Card Tips,,17.1
07/04/2026,2016,In-Store Credit Card Tips,,62.43
07/04/2026,2016,Gift Card,22.49,
07/04/2026,2016,3rd Party - DoorDash,416.69,
07/04/2026,2016,3rd Party - GrubHub,24.11,
07/04/2026,2016,3rd Party - UberEats,219.29,
07/04/2026,2016,Cash Over/Short Adjustment,0.37,
07/04/2026,2016,Register Audit Adjustment,3,
07/04/2026,2017,Subject to Tax,,84.22
07/04/2026,2017,Non-Taxable Sales,,3842.97
07/04/2026,2017,3rd Party Tax Exempt,,11.16
07/04/2026,2017,Register Audit,192,
07/04/2026,2017,Sales Tax,,5.92
07/04/2026,2017,In-Store Credit Card,1937.29,
07/04/2026,2017,Online Credit card,1687.95,
07/04/2026,2017,Online Credit Card Tips,,62
07/04/2026,2017,In-Store Credit Card Tips,,168.73
07/04/2026,2017,Gift Card,70.4,
07/04/2026,2017,3rd Party - DoorDash,253.89,
07/04/2026,2017,3rd Party - UberEats,33.72,
07/04/2026,2017,Cash Over/Short Adjustment,,0.25
07/04/2026,2020,Subject to Tax,,156.66
07/04/2026,2020,Non-Taxable Sales,,3049.72
07/04/2026,2020,3rd Party Tax Exempt,,15.12
07/04/2026,2020,Register Audit,166,
07/04/2026,2020,Sales Tax,,11.32
07/04/2026,2020,In-Store Credit Card,1546.44,
07/04/2026,2020,Online Credit card,957.28,
07/04/2026,2020,Online Credit Card Tips,,29
07/04/2026,2020,In-Store Credit Card Tips,,84.95
07/04/2026,2020,Gift Card,32.46,
07/04/2026,2020,3rd Party - DoorDash,586.76,
07/04/2026,2020,3rd Party - GrubHub,14.88,
07/04/2026,2020,3rd Party - UberEats,43.11,
07/04/2026,2020,Cash Over/Short Adjustment,,0.16
07/04/2026,2023,Subject to Tax,,60.54
07/04/2026,2023,Non-Taxable Sales,,3563.9
07/04/2026,2023,3rd Party Tax Exempt,,17.88
07/04/2026,2023,Register Audit,84,
07/04/2026,2023,Sales Tax,,4.29
07/04/2026,2023,In-Store Credit Card,1734.95,
07/04/2026,2023,Online Credit card,1192.01,
07/04/2026,2023,Online Credit Card Tips,,37
07/04/2026,2023,In-Store Credit Card Tips,,146.97
07/04/2026,2023,Gift Card,41.65,
07/04/2026,2023,3rd Party - DoorDash,634.38,
07/04/2026,2023,3rd Party - UberEats,143.19,
07/04/2026,2023,Cash Over/Short Adjustment,0.4,
07/04/2026,2024,Subject to Tax,,152.82
07/04/2026,2024,Non-Taxable Sales,,2706.92
07/04/2026,2024,3rd Party Tax Exempt,,14.76
07/04/2026,2024,Register Audit,198,
07/04/2026,2024,Sales Tax,,12.25
07/04/2026,2024,In-Store Credit Card,1318.31,
07/04/2026,2024,Online Credit card,983.61,
07/04/2026,2024,Online Credit Card Tips,,26
07/04/2026,2024,In-Store Credit Card Tips,,98.88
07/04/2026,2024,Gift Card,44.7,
07/04/2026,2024,3rd Party - DoorDash,280.8,
07/04/2026,2024,3rd Party - GrubHub,31.53,
07/04/2026,2024,3rd Party - UberEats,155.24,
07/04/2026,2024,Cash Over/Short Adjustment,,0.56
07/04/2026,2047,Subject to Tax,,171.94
07/04/2026,2047,Non-Taxable Sales,,3760.92
07/04/2026,2047,3rd Party Tax Exempt,,25.2
07/04/2026,2047,Register Audit,313,
07/04/2026,2047,Sales Tax,,11.74
07/04/2026,2047,In-Store Credit Card,1875.99,
07/04/2026,2047,Online Credit card,1549.17,
07/04/2026,2047,Online Credit Card Tips,,61
07/04/2026,2047,In-Store Credit Card Tips,,88.78
07/04/2026,2047,Gift Card Sold,,30
07/04/2026,2047,3rd Party - DoorDash,256.03,
07/04/2026,2047,3rd Party - GrubHub,27.47,
07/04/2026,2047,3rd Party - UberEats,127.92,
07/04/2026,4003,Subject to Tax,,3779.92
07/04/2026,4003,Tax Exempt,,93.75
07/04/2026,4003,Register Audit,181.64,
07/04/2026,4003,Sales Tax,,368.52
07/04/2026,4003,In-Store Credit Card,2006.79,
07/04/2026,4003,Online Credit card,1120.78,
07/04/2026,4003,Online Credit Card Tips,,32
07/04/2026,4003,In-Store Credit Card Tips,,131.53
07/04/2026,4003,Gift Card,4.44,
07/04/2026,4003,3rd Party - DoorDash,838.08,
07/04/2026,4003,3rd Party - GrubHub,27.91,
07/04/2026,4003,3rd Party - UberEats,227.18,
07/04/2026,4003,Cash Over/Short Adjustment,,0.1
07/04/2026,4003,Register Audit Adjustment,,1
07/04/2026,4004,Subject to Tax,,3640.81
07/04/2026,4004,Sales Tax,,355.01
07/04/2026,4004,In-Store Credit Card,1436.85,
07/04/2026,4004,Online Credit card,359.9,
07/04/2026,4004,Online Gift Card,21.11,
07/04/2026,4004,Online Credit Card Tips,,5
07/04/2026,4004,In-Store Credit Card Tips,,99.28
07/04/2026,4004,Online Gift Card Tips,,3
07/04/2026,4004,3rd Party - DoorDash,1367.35,
07/04/2026,4004,3rd Party - UberEats,751.82,
07/04/2026,4004,Cash Over/Short Adjustment,0.07,
07/04/2026,4004,Register Audit Adjustment,166,
07/04/2026,4005,Subject to Tax,,3286.13
07/04/2026,4005,Register Audit,211,
07/04/2026,4005,Sales Tax,,320.38
07/04/2026,4005,In-Store Credit Card,1856.91,
07/04/2026,4005,Payout,7.44,
07/04/2026,4005,Online Credit card,1105.76,
07/04/2026,4005,Online Gift Card,19.04,
07/04/2026,4005,In-Store Credit Card Tips,,131.9
07/04/2026,4005,3rd Party - DoorDash,343.27,
07/04/2026,4005,3rd Party - UberEats,194.8,
07/04/2026,4005,Cash Over/Short Adjustment,0.19,
07/04/2026,4008,Subject to Tax,,2632.64
07/04/2026,4008,Register Audit,180,
07/04/2026,4008,Sales Tax,,256.6
07/04/2026,4008,In-Store Credit Card,1449.58,
07/04/2026,4008,Online Credit card,813.41,
07/04/2026,4008,Online Credit Card Tips,,25
07/04/2026,4008,In-Store Credit Card Tips,,87.13
07/04/2026,4008,3rd Party - DoorDash,363.98,
07/04/2026,4008,3rd Party - GrubHub,14.09,
07/04/2026,4008,3rd Party - UberEats,181.26,
